exponent,min_runtime_new,min_runtime_old,
1,6.290065357461572e-07,7.90998456068337e-07
2,9.400027920491993e-07,8.199931471608579e-07
3,1.2710006558336318e-06,8.999995770864189e-07
4,1.2800010154023767e-06,9.709983714856207e-07
5,1.619999238755554e-06,1.048996637109667e-06
6,1.6289995983242989e-06,1.1000010999850929e-06
7,1.9709987100213766e-06,1.1909942259080708e-06
8,1.6400008462369442e-06,1.2800010154023767e-06
9,2.039996616076678e-06,1.319996954407543e-06
10,2.3000029614195228e-06,1.610002072993666e-06
11,2.4000037228688598e-06,1.63999357027933e-06
12,2.0799998310394585e-06,1.7999991541728377e-06
13,2.4600012693554163e-06,1.8400023691356182e-06
14,2.430002496112138e-06,1.920001523103565e-06
15,2.7799978852272034e-06,2.1599989850074053e-06
16,2.1700034267269075e-06,2.230000973213464e-06
17,2.559994754847139e-06,2.4699984351173043e-06
18,2.0000006770715117e-06,1.919994247145951e-06
19,2.8700014809146523e-06,2.6699999580159783e-06
20,2.430002496112138e-06,2.749999111983925e-06
21,2.1699961507692933e-06,2.1699961507692933e-06
22,2.829998265951872e-06,3.059998562093824e-06
23,3.2299940357916057e-06,2.419998054392636e-06
24,2.4900000425986946e-06,3.130000550299883e-06
25,2.7799978852272034e-06,3.2000025385059416e-06
26,2.8899958124384284e-06,2.6799971237778664e-06
27,2.5600020308047533e-06,2.820001100189984e-06
28,2.2800013539381325e-06,2.85999703919515e-06
29,2.530003257561475e-06,2.9000002541579306e-06
30,3.260000084992498e-06,3.970002580899745e-06
31,3.659995854832232e-06,4.129004082642496e-06
32,2.519998815841973e-06,4.211004124954343e-06
33,3.0090013751760125e-06,4.491004801820964e-06
34,3.020002623088658e-06,4.509005520958453e-06
35,3.4090044209733605e-06,1.4499993994832039e-05
36,3.1090021366253495e-06,1.9609004084486514e-05
37,3.5100019886158407e-06,2.4389999452978373e-05
38,3.4100012271665037e-06,2.4410001060459763e-05
39,3.970002580899745e-06,2.852000034181401e-05
40,3.059998562093824e-06,2.823999966494739e-05
41,3.4199983929283917e-06,3.2979995012283325e-05
42,3.5999983083456755e-06,3.819000266958028e-05
43,3.9000005926936865e-06,3.885999467456713e-05
44,3.260000084992498e-06,4.119100049138069e-05
45,3.5999983083456755e-06,4.0928993257693946e-05
46,3.811001079156995e-06,4.661999992094934e-05
47,8.9899986051023e-06,4.5259999751579016e-05
48,2.929999027401209e-06,5.1230003009550273e-05
49,6.760004907846451e-06,5.388000136008486e-05
50,2.740001946222037e-06,4.01700017391704e-05
51,9.260002116207033e-06,5.577000410994515e-05
52,3.8199941627681255e-06,5.498999962583184e-05
53,1.0360003216192126e-05,5.853000038769096e-05
54,4.660003469325602e-06,5.830000009154901e-05
55,9.60000033956021e-06,5.318000330589712e-05
56,2.740001946222037e-06,4.0529994294047356e-05
57,6.770002073608339e-06,4.0920000174082816e-05
58,3.120003384537995e-06,4.194000212009996e-05
59,9.089999366551638e-06,5.247000080998987e-05
60,4.1000021155923605e-06,5.53700010641478e-05
61,9.280003723688424e-06,5.479000537889078e-05
62,4.550005542114377e-06,5.515000520972535e-05
63,9.689996659290045e-06,5.46100054634735e-05
64,3.25000291923061e-06,4.697000258602202e-05
65,6.649999704677612e-06,4.1539999074302614e-05
66,3.5999983083456755e-06,4.541000089375302e-05
67,6.7490036599338055e-06,4.189999890513718e-05
68,4.240006092004478e-06,0.00019811100355582312
69,3.549997927621007e-06,4.4190004700794816e-05
70,4.5000051613897085e-06,5.7900004321709275e-05
71,4.460001946426928e-06,5.2279996452853084e-05
72,3.3199976314790547e-06,4.721999721368775e-05
73,4.05999890062958e-06,5.204999615671113e-05
74,3.269000444561243e-06,3.8728998333681375e-05
75,3.4900003811344504e-06,3.892000677296892e-05
76,3.3000032999552786e-06,4.2059997213073075e-05
77,3.549997927621007e-06,4.2150000808760524e-05
78,5.030000465922058e-06,5.2710005547851324e-05
79,5.250003596302122e-06,5.794999742647633e-05
80,4.180001269560307e-06,5.7360004575457424e-05
81,4.399997123982757e-06,5.523999425349757e-05
82,4.289999196771532e-06,5.7860001106746495e-05
83,4.879999323748052e-06,5.858000076841563e-05
84,4.409004759509116e-06,5.634000262944028e-05
85,4.940004146192223e-06,5.574000533670187e-05
86,4.149995220359415e-06,5.0030001148115844e-05
87,5.180001608096063e-06,5.619000148726627e-05
88,4.050001734867692e-06,5.4060001275502145e-05
89,3.6199999158270657e-06,5.1359995268285275e-05
90,3.46999877365306e-06,4.0180006180889904e-05
91,3.9099977584555745e-06,4.197999805910513e-05
92,4.75099659524858e-06,5.466900620376691e-05
93,5.210000381339341e-06,5.628899816656485e-05
94,1.0320000001229346e-05,5.855999916093424e-05
95,1.0000003385357559e-05,5.3119998483452946e-05
96,4.159999662078917e-06,9.814999793889001e-05
97,4.739995347335935e-06,9.842000144999474e-05
98,1.0611001926008612e-05,0.00010259999544359744
99,1.0600000678095967e-05,6.551999831572175e-05
100,3.940003807656467e-06,1.3411001418717206e-05
101,4.509995051193982e-06,1.3580000086221844e-05
102,4.4199987314641476e-06,1.3690005289390683e-05
103,4.800000169780105e-06,1.4259996532928199e-05
104,4.099994839634746e-06,1.4439996448345482e-05
105,4.2100000428035855e-06,1.302999589825049e-05
106,4.320005245972425e-06,1.4789999113418162e-05
107,4.779998562298715e-06,1.3880002370569855e-05
108,4.1099992813542485e-06,1.2999997125007212e-05
109,4.569999873638153e-06,1.2899996363557875e-05
110,4.469999112188816e-06,1.436000457033515e-05
111,5.169997166376561e-06,1.4789999113418162e-05
112,3.888999344781041e-06,1.455999881727621e-05
113,3.4289987524971366e-06,1.1909003660548478e-05
114,3.4199983929283917e-06,1.2990996765438467e-05
115,4.669003828894347e-06,1.533100294182077e-05
116,4.3289983295835555e-06,1.5320001693908125e-05
117,4.409004759509116e-06,1.5060002624522895e-05
118,4.7909998102113605e-06,1.5690995496697724e-05
119,5.23999915458262e-06,1.5819998225197196e-05
120,4.51099913334474e-06,1.604000135557726e-05
121,3.7799982237629592e-06,1.2979995517525822e-05
122,3.670000296551734e-06,1.25700025819242e-05
123,4.820001777261496e-06,1.6649995814077556e-05
124,4.350004019215703e-06,1.5859994164202362e-05
125,5.360001523513347e-06,1.7409998690709472e-05
126,5.3299954743124545e-06,1.835999864852056e-05
127,5.769994459114969e-06,1.7300000763498247e-05
128,3.759996616281569e-06,1.8810002075042576e-05
129,4.239998816046864e-06,1.915999746415764e-05
130,4.230001650284976e-06,1.9279999833088368e-05
131,4.870002157986164e-06,1.931000588228926e-05
132,4.149995220359415e-06,1.870000414783135e-05
133,4.449997504707426e-06,1.8170001567341387e-05
134,4.800000169780105e-06,1.899000199045986e-05
135,5.030000465922058e-06,1.7610000213608146e-05
136,4.251000063959509e-06,2.014000347116962e-05
137,4.139998054597527e-06,1.6951002180576324e-05
138,4.540001100394875e-06,1.8969003576785326e-05
139,5.7200013543479145e-06,1.9239996618125588e-05
140,5.360001523513347e-06,2.2660002287011594e-05
141,4.729998181574047e-06,1.8749997252598405e-05
142,5.02000330016017e-06,1.9619998056441545e-05
143,4.199995601084083e-06,1.601999974809587e-05
144,4.020002961624414e-06,1.9140003132633865e-05
145,4.369998350739479e-06,1.925000105984509e-05
146,4.440000338945538e-06,1.988000440178439e-05
147,5.299996701069176e-06,2.2829997760709375e-05
148,3.7099962355569005e-06,1.915999746415764e-05
149,5.130001227371395e-06,1.993000478250906e-05
150,5.390000296756625e-06,2.2119995264802128e-05
151,5.289999535307288e-06,2.0179999410174787e-05
152,4.850997356697917e-06,2.3299995518755168e-05
153,5.009002052247524e-06,2.1151005057618022e-05
154,5.02000330016017e-06,2.1428997570183128e-05
155,5.428999429568648e-06,2.2191001335158944e-05
156,5.090005288366228e-06,2.2849999368190765e-05
157,5.330002750270069e-06,2.2320004063658416e-05
158,5.059999239165336e-06,2.1469997591339052e-05
159,6.260001100599766e-06,2.364000101806596e-05
160,4.4000043999403715e-06,2.335000317543745e-05
161,5.150002834852785e-06,2.479999966453761e-05
162,4.760004230774939e-06,2.3339998733717948e-05
163,5.070003680884838e-06,2.2839994926471263e-05
164,4.8910005716606975e-06,2.35699990298599e-05
165,5.209003575146198e-06,2.364000101806596e-05
166,5.128997145220637e-06,2.3740001779515296e-05
167,5.150002834852785e-06,2.2930005798116326e-05
168,4.800000169780105e-06,2.536000101827085e-05
169,5.269997927825898e-06,2.5260000256821513e-05
170,5.3299954743124545e-06,2.509000478312373e-05
171,6.180001946631819e-06,2.5749999622348696e-05
172,4.980000085197389e-06,2.4649998522363603e-05
173,5.289999535307288e-06,2.505000156816095e-05
174,5.469999450724572e-06,2.4619999749120325e-05
175,5.649999366141856e-06,2.4610002583358437e-05
176,4.7909998102113605e-06,2.469999890308827e-05
177,4.9910013331100345e-06,2.552899968577549e-05
178,4.888999683316797e-06,2.443999983370304e-05
179,6.329006282612681e-06,2.7570997190196067e-05
180,5.360001523513347e-06,2.616999699966982e-05
181,5.189998773857951e-06,2.4599998141638935e-05
182,5.900001269765198e-06,2.9290000384207815e-05
183,5.790003342553973e-06,2.6879999495577067e-05
184,5.139998393133283e-06,2.767999831121415e-05
185,5.440000677481294e-06,2.6080000679939985e-05
186,5.6200005928985775e-06,3.0000002880115062e-05
187,5.689995305147022e-06,2.8130001737736166e-05
188,5.489993782248348e-06,2.814999606925994e-05
189,6.119997124187648e-06,2.8670001483988017e-05
190,6.099995516706258e-06,2.915000368375331e-05
191,6.469999789260328e-06,2.8950002160854638e-05
192,4.590001481119543e-06,2.9340000764932483e-05
193,5.080000846646726e-06,2.972000220324844e-05
194,4.969995643477887e-06,2.9570001061074436e-05
195,5.349997081793845e-06,3.0160001188050956e-05
196,4.90999809699133e-06,3.005000326083973e-05
197,5.399997462518513e-06,3.0020004487596452e-05
198,4.809997335541993e-06,2.8210000891704112e-05
199,5.670000973623246e-06,2.9909999284427613e-05
200,4.499997885432094e-06,2.821100497385487e-05
201,5.050998879596591e-06,2.869099989766255e-05
202,5.339999916031957e-06,3.067099896725267e-05
203,5.509005859494209e-06,3.1819996365811676e-05
204,5.150999641045928e-06,3.1408999348059297e-05
205,5.631001840811223e-06,3.0800001695752144e-05
206,5.730995326302946e-06,3.2800002372823656e-05
207,6.000002031214535e-06,3.216900222469121e-05
208,4.868998075835407e-06,3.3299998904112726e-05
209,5.30000397702679e-06,3.1640003726352006e-05
210,5.350004357751459e-06,3.327000013086945e-05
211,5.6399949244223535e-06,3.246999403927475e-05
212,5.23999915458262e-06,3.239000216126442e-05
213,5.690002581104636e-06,3.2759999157860875e-05
214,5.6100034271366894e-06,3.307000588392839e-05
215,5.8399964473210275e-06,3.111000114586204e-05
216,4.800000169780105e-06,3.0709998100064695e-05
217,5.5299969972111285e-06,3.244000254198909e-05
218,4.3000036384910345e-06,2.5699999241624027e-05
219,4.6499990276061e-06,2.5699999241624027e-05
220,5.560003046412021e-06,2.9900002118665725e-05
221,5.9200028772465885e-06,3.406999894650653e-05
222,6.099995516706258e-06,3.322999691590667e-05
223,6.709997251164168e-06,3.6450001061894e-05
224,4.980000085197389e-06,3.4109994885511696e-05
225,5.3199983085505664e-06,3.609999839682132e-05
226,5.549998604692519e-06,3.611000283854082e-05
227,5.450005119200796e-06,3.421000292291865e-05
228,5.9200028772465885e-06,3.652000305010006e-05
229,5.490001058205962e-06,3.232000017305836e-05
230,5.271002009976655e-06,3.359100082889199e-05
231,5.489004252012819e-06,3.4240001696161926e-05
232,5.559995770454407e-06,3.715999628184363e-05
233,5.649999366141856e-06,3.7870006053708494e-05
234,5.449997843243182e-06,3.835999814327806e-05
235,6.160000339150429e-06,3.722999827004969e-05
236,5.980000423733145e-06,3.8890000723768026e-05
237,6.7309956648387015e-06,3.761999687412754e-05
238,6.499998562503606e-06,3.7739999243058264e-05
239,6.470007065217942e-06,3.704999835463241e-05
240,5.220004823058844e-06,3.727999865077436e-05
241,5.530004273168743e-06,3.604999801609665e-05
242,5.889996828045696e-06,4.0140002965927124e-05
243,6.219997885636985e-06,3.90799978049472e-05
244,5.7199940783903e-06,3.902000025846064e-05
245,5.950001650489867e-06,3.814000228885561e-05
246,6.179994670674205e-06,4.008000541944057e-05
247,6.599999323952943e-06,3.901000309269875e-05
248,5.6299977586604655e-06,3.946999640902504e-05
249,5.730005796067417e-06,3.9679995097685605e-05
250,6.620000931434333e-06,4.045999958179891e-05
251,6.499998562503606e-06,3.994000144302845e-05
252,6.150999979581684e-06,3.982899943366647e-05
253,6.46000262349844e-06,4.011100099887699e-05
254,6.199996278155595e-06,4.047999391332269e-05
255,6.989997928030789e-06,4.263000300852582e-05
256,4.130000888835639e-06,3.709000156959519e-05
257,4.900000931229442e-06,3.355000080773607e-05
258,3.7999998312443495e-06,3.270000161137432e-05
259,4.149995220359415e-06,3.2470001315232366e-05
260,3.7900026654824615e-06,3.192000440321863e-05
261,4.4199987314641476e-06,3.6430006730370224e-05
262,5.160000000614673e-06,3.2649993954692036e-05
263,5.4199990699999034e-06,3.902000025846064e-05
264,4.800000169780105e-06,4.0009996155276895e-05
265,5.379995855037123e-06,4.7140005335677415e-05
266,5.550995410885662e-06,4.890000127488747e-05
267,6.199996278155595e-06,4.3239997467026114e-05
268,5.680005415342748e-06,4.7319997975137085e-05
269,5.87000249652192e-06,5.065000004833564e-05
270,6.0200036386959255e-06,4.859999899053946e-05
271,6.1200044001452625e-06,4.8230001993943006e-05
272,5.050002073403448e-06,4.950999573338777e-05
273,5.310001142788678e-06,4.9220005166716874e-05
274,5.649999366141856e-06,5.183999746805057e-05
275,5.790003342553973e-06,4.9460002628620714e-05
276,5.85000088904053e-06,4.800999886356294e-05
277,5.680005415342748e-06,4.446999810170382e-05
278,5.339999916031957e-06,4.482999793253839e-05
279,6.319998647086322e-06,4.600999818649143e-05
280,5.640002200379968e-06,4.8610003432258964e-05
281,5.9200028772465885e-06,4.94699997943826e-05
282,6.0489983297884464e-06,5.175999831408262e-05
283,6.280002708081156e-06,4.642000567400828e-05
284,5.980000423733145e-06,5.1590999646577984e-05
285,7.099995855242014e-06,5.149999924469739e-05
286,6.569003744516522e-06,5.1848997827619314e-05
287,6.750000466126949e-06,5.031999899074435e-05
288,5.26000076206401e-06,4.9279995437245816e-05
289,5.679998139385134e-06,5.2070005040150136e-05
290,7.279995770659298e-06,4.9700000090524554e-05
291,6.2200051615945995e-06,5.1810005970764905e-05
292,5.840003723278642e-06,5.317000614013523e-05
293,6.189999112393707e-06,4.9390000640414655e-05
294,6.3400002545677125e-06,5.419000081019476e-05
295,6.779999239370227e-06,5.374999454943463e-05
296,6.019996362738311e-06,5.421000241767615e-05
297,6.210000719875097e-06,5.43000060133636e-05
298,6.1200044001452625e-06,5.515000520972535e-05
299,6.859998393338174e-06,5.4799995268695056e-05
300,6.310001481324434e-06,5.4559997806791216e-05
301,6.8400040618143976e-06,5.473000055644661e-05
302,7.120004738681018e-06,9.323999984189868e-05
303,7.5599964475259185e-06,5.4730997362639755e-05
304,6.079993909224868e-06,4.983999679097906e-05
305,5.510002665687352e-06,4.8378999053966254e-05
306,5.490001058205962e-06,4.890000127488747e-05
307,5.859998054802418e-06,4.8779998905956745e-05
308,5.49999822396785e-06,4.8850000894162804e-05
309,5.900001269765198e-06,4.9460002628620714e-05
310,6.609996489714831e-06,5.773999873781577e-05
311,7.039998308755457e-06,5.653999687638134e-05
312,6.08999835094437e-06,5.704000068362802e-05
313,6.839996785856783e-06,5.766999674960971e-05
314,6.589994882233441e-06,5.9030004194937646e-05
315,7.019996701274067e-06,5.7930003094952554e-05
316,6.669994036201388e-06,6.004000169923529e-05
317,7.071001164149493e-06,5.9950994909740984e-05
318,7.050999556668103e-06,5.943999713053927e-05
319,7.700000423938036e-06,6.016000406816602e-05
320,4.719993739854544e-06,5.3479998314287513e-05
321,5.709996912628412e-06,5.6960001529660076e-05
322,5.649999366141856e-06,5.560000136028975e-05
323,6.50000583846122e-06,5.973000224912539e-05
324,5.760004569310695e-06,5.217000580159947e-05
325,6.4300038502551615e-06,6.0810001741629094e-05
326,4.859997716266662e-06,4.5829998271074146e-05
327,6.990005203988403e-06,6.139000470284373e-05
328,6.46000262349844e-06,6.230999861145392e-05
329,6.520000169984996e-06,6.094000127632171e-05
330,6.499998562503606e-06,6.205999670783058e-05
331,6.380003469530493e-06,5.0030001148115844e-05
332,7.139999070204794e-06,6.42099985270761e-05
333,5.089998012408614e-06,4.810999962501228e-05
334,7.260001439135522e-06,6.4519997977186e-05
335,5.409005098044872e-06,4.787099896930158e-05
336,4.380002792458981e-06,4.841999907512218e-05
337,6.330999894998968e-06,5.893100023968145e-05
338,6.48000423097983e-06,6.423999730031937e-05
339,6.809998012613505e-06,6.339999526971951e-05
340,4.970002919435501e-06,5.950999911874533e-05
341,6.89999433234334e-06,6.309000309556723e-05
342,6.600006599910557e-06,6.361000123433769e-05
343,8.739996701478958e-06,6.615000165766105e-05
344,6.189999112393707e-06,6.394999945769086e-05
345,6.850001227576286e-06,6.605000089621171e-05
346,6.920003215782344e-06,7.141000241972506e-05
347,7.370006642304361e-06,7.537999772466719e-05
348,6.8400040618143976e-06,6.905999907758087e-05
349,7.360002200584859e-06,7.324999751290306e-05
350,7.3599949246272445e-06,7.680900307605043e-05
351,7.809998351149261e-06,7.353999535553157e-05
352,6.6400025389157236e-06,7.781999738654122e-05
353,6.10999995842576e-06,7.621999975526705e-05
354,6.549998943228275e-06,7.38099988666363e-05
355,6.989001121837646e-06,7.639999967068434e-05
356,6.470996595453471e-06,7.917999755591154e-05
357,7.0309979491867125e-06,7.394899876089767e-05
358,6.5689964685589075e-06,7.188000017777085e-05
359,7.148999429773539e-06,6.844000017736107e-05
360,6.529000529553741e-06,7.647999882465228e-05
361,7.000002369750291e-06,8.0110999988392e-05
362,6.471003871411085e-06,8.21310022729449e-05
363,7.150003511924297e-06,8.232999971369281e-05
364,6.930000381544232e-06,8.099000115180388e-05
365,7.479997293557972e-06,8.132999937515706e-05
366,6.729998858645558e-06,8.370999421458691e-05
367,7.88000033935532e-06,8.350999996764585e-05
368,6.620000931434333e-06,8.277000597445294e-05
369,7.120004738681018e-06,8.345999958692119e-05
370,5.490997864399105e-06,6.346000009216368e-05
371,6.950998795218766e-06,6.986000516917557e-05
372,6.959999154787511e-06,7.000000186963007e-05
373,5.730005796067417e-06,7.058999472064897e-05
374,7.390000973828137e-06,7.115000335033983e-05
375,7.399998139590025e-06,7.011999696260318e-05
376,6.649999704677612e-06,7.226000161608681e-05
377,6.990005203988403e-06,7.354999979725108e-05
378,5.5199998314492404e-06,5.652000254485756e-05
379,5.819994839839637e-06,5.740000051446259e-05
380,5.449997843243182e-06,5.658000009134412e-05
381,5.85000088904053e-06,5.773000157205388e-05
382,5.8299992815591395e-06,5.8180004998575896e-05
383,6.140006007626653e-06,5.7839999499265105e-05
384,4.229994374327362e-06,5.6859993492253125e-05
385,4.569999873638153e-06,5.877999501535669e-05
386,4.579997039400041e-06,5.911000334890559e-05
387,4.939996870234609e-06,5.983000301057473e-05
388,4.599998646881431e-06,5.9589998272713274e-05
389,6.689995643682778e-06,6.974999996600673e-05
390,5.649999366141856e-06,6.393999501597136e-05
391,6.219997885636985e-06,6.175100133987144e-05
392,4.589994205161929e-06,6.004000169923529e-05
393,5.49999822396785e-06,6.420000136131421e-05
394,6.3300030888058245e-06,6.184999801917002e-05
395,5.30000397702679e-06,6.022999878041446e-05
396,4.929999704472721e-06,6.161000055726618e-05
397,5.3109979489818215e-06,6.158900214359164e-05
398,6.499998562503606e-06,7.746999472146854e-05
399,7.219998224172741e-06,8.005999552551657e-05
400,5.339999916031957e-06,7.36700021661818e-05
401,4.949994035996497e-06,6.311999459285289e-05
402,4.90999809699133e-06,6.235999899217859e-05
403,5.26000076206401e-06,6.341099651763216e-05
404,4.868998075835407e-06,6.258899520616978e-05
405,5.23999915458262e-06,6.385999586200342e-05
406,6.5400017774663866e-06,7.783000182826072e-05
407,7.019996701274067e-06,6.978999590501189e-05
408,4.879999323748052e-06,6.419999408535659e-05
409,5.2199975471012294e-06,6.525000208057463e-05
410,5.189998773857951e-06,6.548000237671658e-05
411,5.570000212173909e-06,6.507999933091924e-05
412,5.2800023695454e-06,6.553000275744125e-05
413,5.740002961829305e-06,6.564000068465248e-05
414,5.7199940783903e-06,6.663000385742635e-05
415,6.080001185182482e-06,6.710999878123403e-05
416,4.689994966611266e-06,6.628000119235367e-05
417,5.089998012408614e-06,6.671000301139429e-05
418,6.599999323952943e-06,7.65510048950091e-05
419,7.270995411090553e-06,8.589100616518408e-05
420,7.268994522746652e-06,8.86289999471046e-05
421,9.60000033956021e-06,0.0001360200039925985
422,5.489993782248348e-06,6.785000005038455e-05
423,5.8299992815591395e-06,6.821999704698101e-05
424,5.130001227371395e-06,7.465000089723617e-05
425,5.350004357751459e-06,6.88599975546822e-05
426,7.120004738681018e-06,7.100000220816582e-05
427,5.7399956858716905e-06,6.90099986968562e-05
428,5.6299977586604655e-06,7.07099970895797e-05
429,5.670000973623246e-06,6.984000356169418e-05
430,5.750996933784336e-06,7.169099990278482e-05
431,7.129005098249763e-06,8.78489954629913e-05
432,5.099995178170502e-06,7.002899656072259e-05
433,5.4490010370500386e-06,7.100000220816582e-05
434,6.299997039604932e-06,9.14999982342124e-05
435,7.989998266566545e-06,9.041000157594681e-05
436,6.100002792663872e-06,8.125000022118911e-05
437,5.879999662283808e-06,7.329999789362773e-05
438,5.800000508315861e-06,7.199999527074397e-05
439,8.590002835262567e-06,0.0001008100007311441
440,7.329996151383966e-06,0.00010119000216946006
441,7.85999873187393e-06,0.00010109000140801072
442,7.800001185387373e-06,0.00010117000056197867
443,7.64899596106261e-06,9.280000085709617e-05
444,7.460002962034196e-06,7.893000292824581e-05
445,6.129994289949536e-06,7.498999912058935e-05
446,7.950002327561378e-06,9.46100044529885e-05
447,6.690002919640392e-06,8.694000280229375e-05
448,6.959999154787511e-06,0.00010812900291057304
449,7.66000448493287e-06,0.0001082599992514588
450,7.399998139590025e-06,0.00010712000221246853
451,8.039998647291213e-06,0.00010907000250881538
452,7.3599949246272445e-06,0.00010887999815167859
453,8.000002708286047e-06,0.00010994000331265852
454,7.909999112598598e-06,0.00011018000077456236
455,8.739996701478958e-06,0.00011205999908270314
456,6.759997631888837e-06,0.00011203000030945987
457,7.319998985622078e-06,9.829999908106402e-05
458,5.579997377935797e-06,7.864999497542158e-05
459,6.10999995842576e-06,7.87699973443523e-05
460,5.6100034271366894e-06,9.002000297186896e-05
461,5.9300000430084765e-06,7.822000043233857e-05
462,5.89000410400331e-06,7.842000195523724e-05
463,6.30999420536682e-06,7.876000017859042e-05
464,7.089998689480126e-06,0.00011972999345744029
465,7.629998435731977e-06,0.0001187899979413487
466,7.560003723483533e-06,0.00012101000174880028
467,8.070004696492106e-06,0.00012068000069120899
468,7.5499992817640305e-06,0.00012134999997215346
469,8.11999780125916e-06,0.00010689999908208847
470,8.13999940874055e-06,0.00011649999942164868
471,8.68999632075429e-06,0.00012276000052224845
472,7.689995982218534e-06,0.00012061999586876482
473,8.220005838666111e-06,0.0001250200002687052
